name	x	y	z	size
A9	-1.33480989933014	-76.9632415771484	11.5554208755493	0
A10	-3.64638257026672	-69.2304153442383	9.68420028686523	0
A11	-1.32889211177826	-63.7197151184082	22.0965385437012	0
A12	-3.48698544502258	-59.9080009460449	27.2292671203613	0
A13	-8.0308837890625	-52.6724052429199	40.5077705383301	0
A14	-4.96106815338135	-47.7243194580078	49.1231651306152	0
A15	-2.54588532447815	-33.9512557983398	53.9838790893555	0
A16	-3.75538897514343	-19.0054149627686	67.7587890625	0
A17	-4.8430609703064	-12.4377317428589	69.4641952514648	0
A18	-8.68164825439453	-7.26554727554321	68.6309967041016	0
A19	-2.08416104316711	8.37287139892578	29.6649169921875	0
A20	-7.54695749282837	4.25481367111206	44.4876823425293	0
A21	-6.34152698516846	5.47866058349609	46.435001373291	0
A22	-2.82396292686462	8.77510070800781	64.3710327148438	0
A23	-6.01368999481201	14.2610292434692	67.4841766357422	0
A24	-16.1083164215088	11.2626457214355	62.4116821289062	0
A25	-22.014331817627	-13.4417667388916	-36.1590270996094	0
A26	-23.9133796691895	-6.62789535522461	-38.5262985229492	0
A27	-19.1122703552246	0.554434061050415	-32.7606353759766	0
A28	-29.2146053314209	9.77560043334961	-43.0209045410156	0
A29	-36.1632995605469	13.3890714645386	-42.3063011169434	0
A30	-41.4790191650391	18.950984954834	-35.1322555541992	0
A31	-41.3339004516602	18.5729103088379	-26.9320468902588	0
A32	-48.7324714660645	16.63987159729	-24.4004497528076	0
A33	-29.2381401062012	-10.5147857666016	-35.3431205749512	0
A34	-44.9506301879883	-6.18264484405518	-45.5479202270508	0
A35	-58.4529800415039	0.0216150097548962	-31.158863067627	0
A36	-57.8112258911133	1.89659655094147	-25.4442710876465	0
A37	-54.0620307922363	7.34215450286865	-21.3993701934814	0
A38	-55.7789192199707	9.83909320831299	-14.9154615402222	0
A39	-34.638053894043	-10.9183511734009	-38.4989891052246	0
A40	-41.5478324890137	-12.87415599823	-40.5069580078125	0
A41	-51.4758415222168	-12.4942483901978	-41.3666152954102	0
A42	-61.3641738891602	-6.39817905426025	-28.1716423034668	0
A43	-62.9032173156738	-7.51491022109985	-24.7477416992188	0
A44	-58.7943344116211	-2.36308097839355	-12.9273853302002	0
A45	-25.032320022583	-40.5330810546875	-21.1586265563965	0
A46	-29.0865211486816	-37.5812797546387	-26.2347755432129	0
A47	-39.0578002929688	-42.6440353393555	-26.6837863922119	0
A48	-42.1104507446289	-41.9171562194824	-25.1231842041016	0
A49	-47.2280731201172	-40.7624282836914	-27.7374057769775	0
A50	-61.7120475769043	-35.8057479858398	-19.144157409668	0
A51	-67.0791473388672	-34.4177665710449	-15.9417972564697	0
A52	-65.5516891479492	-15.2775173187256	-1.58805632591248	0
A53	-19.917911529541	-98.7238616943359	-18.423770904541	0
A54	-34.5165328979492	-83.1911468505859	-18.6486587524414	0
A55	-41.6315383911133	-76.0892028808594	-15.3486967086792	0
A56	-42.2834205627441	-74.1564865112305	-14.1964464187622	0
A57	-55.3338623046875	-62.2743110656738	-4.5533013343811	0
A58	-55.5922775268555	-61.1801872253418	-9.58408451080322	0
A59	-58.2454605102539	-58.3506088256836	-12.9203491210938	0
A60	-64.1818389892578	-43.7640800476074	-10.3924541473389	0
B1	-50.3252563476562	36.4633979797363	0.806841850280762	0
B2	-54.8320503234863	30.6492156982422	5.86852836608887	0
B3	-52.1523551940918	13.5344390869141	0.0960218459367752	0
B4	-59.5382995605469	1.21255791187286	5.02889919281006	0
B5	-63.1413192749023	-8.45996856689453	0.170916527509689	0
B6	-65.6463012695312	-14.7451219558716	1.58210861682892	0
