name	x	y	z	size
A1	-33.6910705566406	-11.407808303833	-37.5893783569336	0
A2	-34.2643966674805	-7.35754299163818	-43.9621810913086	0
A3	-34.4127464294434	-0.381891310214996	-46.3603439331055	0
A4	-31.9544734954834	14.0493259429932	-42.7275924682617	0
A5	-37.5364112854004	19.295337677002	-37.7932281494141	0
A6	-42.802619934082	19.1999664306641	-29.8221473693848	0
A7	-46.8077201843262	17.3632888793945	-22.715970993042	0
A8	-52.2536239624023	13.5588779449463	-17.4999446868896	0
A9	-32.6490478515625	-2.29032564163208	-46.3953628540039	0
A10	-36.1058654785156	-3.6348717212677	-47.0511741638184	0
A11	-43.1881790161133	-3.08994030952454	-45.303108215332	0
A12	-47.8494148254395	-8.64358997344971	-44.1847457885742	0
A13	-61.641227722168	-7.79094457626343	-19.646427154541	0
A14	-53.3568229675293	-12.6480655670166	-17.9210720062256	0
A15	-26.6252937316895	-44.2021484375	-21.7282295227051	0
A16	-29.2481784820557	-38.4016571044922	-25.9087734222412	0
A17	-42.5732192993164	-37.7192306518555	-27.1274528503418	0
A18	-51.9122009277344	-30.3741970062256	-32.5891647338867	0
A19	-57.7863464355469	-32.2803039550781	-30.5829524993896	0
A20	-67.3117370605469	-26.2286186218262	-17.9894752502441	0
A21	-2.09642267227173	-61.7113571166992	26.5041389465332	0
A22	-1.86092412471771	-61.4876899719238	13.6348171234131	0
A23	-1.5588287115097	-71.68994140625	2.53023338317871	0
A24	-11.3182792663574	-64.9604034423828	-4.53412389755249	0
A25	-16.4749202728271	-64.4963302612305	-7.14589405059814	0
A26	-35.1801986694336	-62.9455490112305	-18.4483833312988	0
A27	-44.3054008483887	-64.4828491210938	-21.9127388000488	0
A28	-49.9295425415039	-54.5053215026855	-18.2615852355957	0
A29	-56.5152206420898	-57.4922981262207	-19.6989707946777	0
A30	-55.9914474487305	-60.6206130981445	-13.5577878952026	0
A31	-4.39331722259521	-94.4469604492188	-8.66853904724121	0
A32	-4.0523099899292	-91.1510162353516	-12.6305065155029	0
A33	-11.8931140899658	-95.9549713134766	-14.4243831634521	0
A34	-18.0142765045166	-97.0451278686523	-17.970178604126	0
A35	-24.9209060668945	-93.7036972045898	-18.6226043701172	0
