name	x	y	z	size
A1	-55.7251777648926	-54.9199829101562	-8.01595497131348	0
A2	-57.7668342590332	-50.3903007507324	-8.59943962097168	0
A3	-64.8472900390625	-41.4863815307617	-11.1197471618652	0
A4	-62.727668762207	-48.1095924377441	11.2525577545166	0
A5	-61.7322769165039	-46.6783676147461	21.0493259429932	0
A6	-51.6946182250977	-51.5470771789551	34.0525054931641	0
A7	-46.7805404663086	-44.0654983520508	44.7150688171387	0
A8	-49.848991394043	-39.9934387207031	47.7214851379395	0
A9	-45.0231246948242	-31.7351131439209	47.5710983276367	0
A10	-42.1489067077637	-35.8824424743652	55.7968254089355	0
A11	-25.613260269165	-24.5423316955566	-31.3042755126953	0
A12	-32.0044021606445	-8.29220867156982	-35.9117050170898	0
A13	-29.111328125	-1.75087702274323	-41.6961135864258	0
A14	-18.698278427124	0.24511793255806	-31.2293090820312	0
A15	-32.2879867553711	-9.25605010986328	-26.5661106109619	0
A16	-36.4403839111328	-15.2551755905151	-20.7906894683838	0
A17	-36.244571685791	-18.7863807678223	-17.3055076599121	0
A18	-24.3838844299316	-19.6794700622559	-12.0432062149048	0
A19	-31.9586124420166	-11.8576822280884	-24.3389186859131	0
A20	-20.3220157623291	-7.77162837982178	-25.5158634185791	0
A21	-19.2084159851074	-14.7506532669067	-23.2910709381104	0
A22	-31.2187900543213	-28.3171844482422	-14.4909315109253	0
A23	-28.9991703033447	-31.5388679504395	-11.7083415985107	0
A24	-28.5480613708496	-34.1003608703613	-9.72403240203857	0
A25	-64.1697387695312	-43.97607421875	8.94543170928955	0
A26	-67.4395980834961	-34.2696762084961	-13.9936246871948	0
A27	-67.1634902954102	-28.6429386138916	-17.7645893096924	0
A28	-65.2565460205078	-24.5357055664062	-19.3591117858887	0
A29	-43.7183647155762	-32.8939590454102	-24.9684829711914	0
A30	-40.1096420288086	-34.7491645812988	-26.2407417297363	0
A31	-33.3495559692383	-30.3348598480225	-19.0845947265625	0
A32	-27.995662689209	-31.8382759094238	-21.6550159454346	0
A33	-54.9335632324219	-61.8174629211426	-7.31139755249023	0
A34	-44.7688064575195	-67.4737930297852	-6.86527538299561	0
A35	-46.8258018493652	-74.1039352416992	-8.45430374145508	0
A36	-44.0401763916016	-81.3374176025391	-6.98271942138672	0
A37	-37.9348030090332	-90.9381256103516	-10.4808387756348	0
A38	-14.1213684082031	-97.3493881225586	-16.0481624603271	0
A39	-14.8630876541138	-97.0607452392578	-7.53111743927002	0
A40	-11.5716114044189	-96.6689605712891	1.86217653751373	0
A41	-15.9135618209839	-76.4713439941406	7.04971933364868	0
A42	-1.31041693687439	-45.201358795166	29.0157279968262	0
A43	-25.3892555236816	-91.2977676391602	2.56700825691223	0
A44	-26.7859992980957	-88.8100204467773	4.03662872314453	0
A45	-19.2891998291016	-89.2239990234375	18.0716609954834	0
A46	-15.8939332962036	-91.8988418579102	22.3152885437012	0
A47	-6.10363864898682	-84.7144012451172	35.9739151000977	0
A48	-12.4079504013062	-81.1402587890625	34.0657272338867	0
A49	-29.6142330169678	27.7480964660645	1.02159714698792	0
A50	-41.065559387207	22.6934928894043	-15.4369354248047	0
A51	-38.9139518737793	28.5212955474854	-18.2301826477051	0
A52	-21.6863250732422	30.136194229126	-15.0358304977417	0
A53	-21.3922920227051	35.0439033508301	-20.6231346130371	0
A54	-7.57622909545898	57.481616973877	8.15809059143066	0
B1	-36.6729202270508	8.18732643127441	32.3100051879883	0
B2	-37.2908744812012	5.56538677215576	33.8957672119141	0
B3	-49.8225631713867	-0.164187848567963	36.9422073364258	0
B4	-51.4529228210449	-5.94497394561768	51.2936935424805	0
B5	-44.3919219970703	-13.5450420379639	49.3339042663574	0
B6	-34.0052490234375	-24.8062400817871	59.1617546081543	0
B7	-27.6594944000244	-25.3759880065918	58.943115234375	0
B8	-18.2317142486572	-33.6462936401367	75.4032440185547	0
B9	-39.5095443725586	9.22276592254639	36.4811325073242	0
B10	-40.0878295898438	7.90751552581787	40.1469039916992	0
B11	-41.1313095092773	4.76987981796265	43.4267196655273	0
B12	-46.6468963623047	-0.877284407615662	49.2195854187012	0
B13	-47.2974662780762	-7.46224689483643	52.1096878051758	0
B14	-25.5893363952637	-14.7376308441162	68.6567840576172	0
B15	-26.9235019683838	-23.8112621307373	68.9167327880859	0
B16	-8.71238136291504	-36.5338745117188	76.8890838623047	0
B17	-24.4057178497314	40.6339492797852	34.972770690918	0
B18	-25.3537178039551	19.1240921020508	39.2414321899414	0
B19	-26.1522006988525	14.339262008667	44.2252883911133	0
B20	-26.5068912506104	11.2631340026855	51.185848236084	0
B21	-24.9375190734863	2.17517900466919	49.8087539672852	0
B22	-19.6972999572754	-15.3631191253662	63.784351348877	0
B23	-2.18195796012878	-40.1179275512695	62.660888671875	0
B24	-4.32679748535156	-47.9646530151367	53.5918045043945	0
B25	-26.8126525878906	46.1271286010742	32.0517196655273	0
B26	-20.9925861358643	41.4400177001953	35.081787109375	0
B27	-22.9138679504395	23.3042125701904	42.3976974487305	0
B28	-23.6864528656006	23.9671440124512	47.0844955444336	0
B29	-20.2375907897949	5.51062870025635	69.654670715332	0
B30	-15.1566677093506	2.16886186599731	71.5404663085938	0
B31	-3.71220541000366	-34.5088920593262	58.2692680358887	0
B32	-4.36007165908813	-47.2737808227539	51.4150161743164	0
B33	-1.40255951881409	-42.9628372192383	31.8160133361816	0
B34	-5.57257461547852	-40.1971626281738	24.9631767272949	0
B35	-3.69534063339233	-41.2743225097656	23.5168895721436	0
B36	-5.43445730209351	-30.2635536193848	10.9416675567627	0
B37	-7.41680526733398	-30.3585758209229	2.77423286437988	0
B38	-8.81230068206787	-25.710729598999	-6.50777959823608	0
B39	-12.348521232605	-23.9242515563965	-13.6100721359253	0
B40	-5.5220627784729	52.3621139526367	11.7793140411377	0
B41	-7.46630954742432	-41.5100975036621	34.2319107055664	0
B42	-3.8324294090271	-36.6820220947266	35.8273162841797	0
B43	-12.8379135131836	-26.7607727050781	39.2178916931152	0
B44	-10.414116859436	-7.76464557647705	44.8503952026367	0
B45	-8.98811912536621	-2.60891151428223	44.1956405639648	0
B46	-7.79160928726196	21.1900367736816	37.852912902832	0
B47	-10.3671846389771	43.2487945556641	16.8558254241943	0
B48	-5.94008779525757	53.2157974243164	17.7655487060547	0
B49	-3.75198483467102	-61.3313674926758	36.4998588562012	0
B50	-3.96627926826477	-41.3033103942871	40.8484497070312	0
B51	-13.9473667144775	-32.743537902832	40.6415901184082	0
B52	-7.48784112930298	-14.608549118042	46.8424873352051	0
B53	-4.24209880828857	9.05551338195801	57.0562324523926	0
B54	-6.15637159347534	16.806827545166	44.9616241455078	0
B55	-5.55241823196411	44.0003967285156	22.512264251709	0
B56	-19.153995513916	41.2058944702148	38.1569709777832	0
B57	-3.14389157295227	-67.7643356323242	39.5824356079102	0
B58	-6.61747741699219	-51.6211738586426	42.692512512207	0
